
CREATED_ON,MODIFIED_ON,PRIVILEGE,GRANTED_ON,NAME,TABLE_CATALOG,TABLE_SCHEMA,GRANTED_TO,GRANTEE_NAME,GRANT_OPTION,GRANTED_BY,DELETED_ON,GRANTED_BY_ROLE_TYPE
2023-03-28T13:48:51.031-04:00,2023-03-28T13:48:51.031-04:00,DELETE,VIEW,HR_EMP_STATUS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:51.047-04:00,2023-03-28T13:48:51.047-04:00,TRUNCATE,VIEW,HR_EMP_STATUS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:51.007-04:00,2023-03-28T13:48:51.007-04:00,OWNERSHIP,VIEW,HR_EMP_STATUS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.52-04:00,2023-03-28T13:47:38.52-04:00,REBUILD,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.523-04:00,2023-03-28T13:47:38.523-04:00,SELECT,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.509-04:00,2023-03-28T13:47:38.509-04:00,DELETE,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.526-04:00,2023-03-28T13:47:38.526-04:00,SELECT,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.517-04:00,2023-03-28T13:47:38.517-04:00,INSERT,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.529-04:00,2023-03-28T13:47:38.529-04:00,UPDATE,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.527-04:00,2023-03-28T13:47:38.527-04:00,TRUNCATE,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.524-04:00,2023-03-28T13:47:38.524-04:00,SELECT,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.489-04:00,2023-03-28T13:47:38.489-04:00,OWNERSHIP,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.518-04:00,2023-03-28T13:47:38.518-04:00,REFERENCES,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:47:38.521-04:00,2023-03-28T13:47:38.521-04:00,SELECT,VIEW,HR_DIVISION_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.008-04:00,2023-03-28T13:48:37.008-04:00,DELETE,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.016-04:00,2023-03-28T13:48:37.016-04:00,INSERT,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.018-04:00,2023-03-28T13:48:37.018-04:00,SELECT,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.018-04:00,2023-03-28T13:48:37.018-04:00,SELECT,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:36.974-04:00,2023-03-28T13:48:36.974-04:00,OWNERSHIP,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.018-04:00,2023-03-28T13:48:37.018-04:00,SELECT,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.02-04:00,2023-03-28T13:48:37.02-04:00,UPDATE,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.019-04:00,2023-03-28T13:48:37.019-04:00,TRUNCATE,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.017-04:00,2023-03-28T13:48:37.017-04:00,REBUILD,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.019-04:00,2023-03-28T13:48:37.019-04:00,SELECT,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:48:37.017-04:00,2023-03-28T13:48:37.017-04:00,REFERENCES,VIEW,HR_JOB_LEVEL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.81-04:00,2023-03-28T13:46:47.81-04:00,TRUNCATE,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.811-04:00,2023-03-28T13:46:47.811-04:00,UPDATE,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.773-04:00,2023-03-28T13:46:47.773-04:00,OWNERSHIP,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.809-04:00,2023-03-28T13:46:47.809-04:00,SELECT,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.796-04:00,2023-03-28T13:46:47.796-04:00,DELETE,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.804-04:00,2023-03-28T13:46:47.804-04:00,INSERT,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.809-04:00,2023-03-28T13:46:47.809-04:00,SELECT,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.807-04:00,2023-03-28T13:46:47.807-04:00,REBUILD,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.807-04:00,2023-03-28T13:46:47.807-04:00,SELECT,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.806-04:00,2023-03-28T13:46:47.806-04:00,REFERENCES,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:46:47.81-04:00,2023-03-28T13:46:47.81-04:00,SELECT,VIEW,HR_BUSINESS_UNIT_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:12.994-04:00,2023-03-28T13:50:12.994-04:00,DELETE,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:13.002-04:00,2023-03-28T13:50:13.002-04:00,UPDATE,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:12.976-04:00,2023-03-28T13:50:12.976-04:00,OWNERSHIP,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-03-28T13:50:12.998-04:00,2023-03-28T13:50:12.998-04:00,REFERENCES,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:12.998-04:00,2023-03-28T13:50:12.998-04:00,INSERT,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:13.001-04:00,2023-03-28T13:50:13.001-04:00,SELECT,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:13-04:00,2023-03-28T13:50:13-04:00,SELECT,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:12.999-04:00,2023-03-28T13:50:12.999-04:00,SELECT,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:13-04:00,2023-03-28T13:50:13-04:00,SELECT,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:12.999-04:00,2023-03-28T13:50:12.999-04:00,REBUILD,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:50:13.001-04:00,2023-03-28T13:50:13.001-04:00,TRUNCATE,VIEW,HR_EMP_PERSONAL_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.742-04:00,2023-03-28T13:49:41.742-04:00,SELECT,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.741-04:00,2023-03-28T13:49:41.741-04:00,REBUILD,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.742-04:00,2023-03-28T13:49:41.742-04:00,SELECT,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.714-04:00,2023-03-28T13:49:41.714-04:00,OWNERSHIP,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.74-04:00,2023-03-28T13:49:41.74-04:00,INSERT,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.741-04:00,2023-03-28T13:49:41.741-04:00,REFERENCES,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.736-04:00,2023-03-28T13:49:41.736-04:00,DELETE,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.743-04:00,2023-03-28T13:49:41.743-04:00,SELECT,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.744-04:00,2023-03-28T13:49:41.744-04:00,UPDATE,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.743-04:00,2023-03-28T13:49:41.743-04:00,TRUNCATE,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-03-28T13:49:41.743-04:00,2023-03-28T13:49:41.743-04:00,SELECT,VIEW,HR_ENTITY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.938-04:00,2023-04-13T10:52:57.938-04:00,SELECT,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.944-04:00,2023-04-13T10:52:57.944-04:00,TRUNCATE,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.937-04:00,2023-04-13T10:52:57.937-04:00,REBUILD,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.915-04:00,2023-04-13T10:52:57.915-04:00,DELETE,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.943-04:00,2023-04-13T10:52:57.943-04:00,SELECT,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.945-04:00,2023-04-13T10:52:57.945-04:00,UPDATE,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.934-04:00,2023-04-13T10:52:57.934-04:00,REFERENCES,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.943-04:00,2023-04-13T10:52:57.943-04:00,SELECT,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.931-04:00,2023-04-13T10:52:57.931-04:00,INSERT,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.942-04:00,2023-04-13T10:52:57.942-04:00,SELECT,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:57.885-04:00,2023-04-13T10:52:57.885-04:00,OWNERSHIP,VIEW,LGL_SLS_OPP_SUMMARY_CARDS_DAILY_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.231-04:00,2023-04-13T10:52:50.231-04:00,SELECT,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.224-04:00,2023-04-13T10:52:50.224-04:00,DELETE,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.228-04:00,2023-04-13T10:52:50.228-04:00,REFERENCES,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.23-04:00,2023-04-13T10:52:50.23-04:00,SELECT,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.23-04:00,2023-04-13T10:52:50.23-04:00,SELECT,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.228-04:00,2023-04-13T10:52:50.228-04:00,INSERT,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.229-04:00,2023-04-13T10:52:50.229-04:00,REBUILD,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.232-04:00,2023-04-13T10:52:50.232-04:00,UPDATE,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.229-04:00,2023-04-13T10:52:50.229-04:00,SELECT,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.231-04:00,2023-04-13T10:52:50.231-04:00,TRUNCATE,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-13T10:52:50.197-04:00,2023-04-13T10:52:50.197-04:00,OWNERSHIP,VIEW,LGL_SLS_IMSA_ACTLS_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.47-04:00,2023-04-24T14:15:04.47-04:00,SELECT,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.47-04:00,2023-04-24T14:15:04.47-04:00,SELECT,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.465-04:00,2023-04-24T14:15:04.465-04:00,DELETE,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.469-04:00,2023-04-24T14:15:04.469-04:00,REBUILD,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.447-04:00,2023-04-24T14:15:04.447-04:00,OWNERSHIP,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.472-04:00,2023-04-24T14:15:04.472-04:00,UPDATE,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.471-04:00,2023-04-24T14:15:04.471-04:00,SELECT,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.471-04:00,2023-04-24T14:15:04.471-04:00,SELECT,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.472-04:00,2023-04-24T14:15:04.472-04:00,TRUNCATE,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.468-04:00,2023-04-24T14:15:04.468-04:00,REFERENCES,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:04.468-04:00,2023-04-24T14:15:04.468-04:00,INSERT,VIEW,BRIVO,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.032-04:00,2023-04-24T14:15:36.032-04:00,TRUNCATE,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.026-04:00,2023-04-24T14:15:36.026-04:00,SELECT,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:35.991-04:00,2023-04-24T14:15:35.991-04:00,OWNERSHIP,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.015-04:00,2023-04-24T14:15:36.015-04:00,DELETE,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.022-04:00,2023-04-24T14:15:36.022-04:00,REFERENCES,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.034-04:00,2023-04-24T14:15:36.034-04:00,UPDATE,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.027-04:00,2023-04-24T14:15:36.027-04:00,SELECT,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.03-04:00,2023-04-24T14:15:36.03-04:00,SELECT,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.024-04:00,2023-04-24T14:15:36.024-04:00,REBUILD,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.021-04:00,2023-04-24T14:15:36.021-04:00,INSERT,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-04-24T14:15:36.029-04:00,2023-04-24T14:15:36.029-04:00,SELECT,VIEW,EMP_LOCATION,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.396-04:00,2023-05-02T10:07:18.396-04:00,SELECT,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.393-04:00,2023-05-02T10:07:18.393-04:00,REFERENCES,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.369-04:00,2023-05-02T10:07:18.369-04:00,OWNERSHIP,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.397-04:00,2023-05-02T10:07:18.397-04:00,SELECT,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.391-04:00,2023-05-02T10:07:18.391-04:00,INSERT,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.396-04:00,2023-05-02T10:07:18.396-04:00,SELECT,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.395-04:00,2023-05-02T10:07:18.395-04:00,SELECT,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-05-02T10:07:18.394-04:00,2023-05-02T10:07:18.394-04:00,REBUILD,VIEW,INCIDENT_PRIORITY_DIM,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
